raceId,order,wakuban,umaban,horseId,horseInfo,burden,jockey,time,chakusa,extraCode,pass,last,single,ninki,weight,weightDiff
201705021007,5,3,5,2012106250,牡5,57,石川裕紀,2:00.3,3.1/2,**,1-1-1,35.4,46.7,10,488,+2,,,,[東] 武市康男,ビッグレッドファーム,75.0
201705021007,6,5,8,2012102024,牡5,57,吉田豊,2:00.3,クビ,**,9-10-6,34.9,33.1,9,466,0,,,,[東] 尾形充弘,ディアマント,
201705021007,6,8,15,2013101930,牝4,55,柴田大知,2:00.3,同着,**,15-15-14,34.0,22.3,7,418,+2,,,,[東] 中野栄治,ビッグレッドファーム,
201705021007,8,6,10,2013105679,牡4,57,蛯名正義,2:00.4,クビ,**,5-5-3,35.2,10.3,5,492,+2,,,,[東] 国枝栄,高橋文枝,
201705021007,9,1,1,2012103404,牡5,57,田中勝春,2:00.4,ハナ,**,3-3-3,35.2,280.2,14,496,-4,,,,[東] 上原博之,小林祥晃,
201705021007,10,5,9,2013100018,牡4,57,木幡初広,2:00.8,2.1/2,**,13-13-12,34.7,49.5,11,456,0,,,,[東] 牧光二,田所英子,
201705021007,11,4,7,2013105131,牝4,55,内田博幸,2:00.9,クビ,**,13-13-12,34.9,6.0,3,478,-4,,,,[東] 谷原義明,平岡茂樹,
201705021007,12,6,11,2013105233,牡4,57,北村宏司,2:01.0,3/4,**,7-8-8,35.5,17.0,6,498,-6,,,,[東] 尾関知人,サンデーレーシング,
201705021007,13,2,2,2013105754,牡4,57,和田竜二,2:01.1,3/4,**,9-8-8,35.6,33.1,8,476,-6,,,,[東] 和田雄二,矢野恭裕,
201705021007,14,8,14,2013102100,牡4,54,野中悠太,2:01.7,3.1/2,**,5-5-8,36.2,375.6,15,490,0,,,,[東] 堀井雅広,塩田清,
201705021007,中,4,6,2013100062,牝4,55,岩部純二,,,**,11-12-15,,212.0,13,386,-4,,,,[東] 石毛善彦,田頭勇貴,
201705021008,1,3,4,2012104853,牡5,57,戸崎圭太,1:23.6,,**,3-3,36.5,2.8,2,456,0,,,,[西] 安田隆行,吉田勝己,1,538.5
201705021008,2,4,7,2012104538,牡5,57,ルメール,1:23.6,アタマ,**,2-2,37.0,2.1,1,528,-6,,,,[東] 国枝栄,金子真人ホールディングス,611.0
201705021008,3,7,12,2012110094,牡5,57,内田博幸,1:23.6,ハナ,**,3-3,36.5,13.6,4,562,+12,,,,[東] 手塚貴久,馬場幸夫,385.5
201705021008,4,6,10,2012102422,牝5,55,Ｍ．デム,1:23.8,1.1/4,**,8-7,35.7,8.0,3,424,0,,,,[西] 森田直行,前田幸治,230.0
201705021008,5,8,14,2013103294,牡4,57,柴山雄一,1:24.2,2.1/2,**,7-7,36.2,57.5,10,516,-4,,,,[東] 岩戸孝樹,ノルマンディーサラブレッドレーシング,150.0
201705021008,6,5,9,2009102128,牡8,57,大野拓弥,1:24.3,クビ,**,13-14,35.5,43.3,9,474,-4,,,,[西] 森田直行,太田珠々子,
201705021008,7,8,15,2012104793,牝5,55,岩田康誠,1:24.3,クビ,**,9-9,35.9,24.5,6,492,+12,,,,[東] 石栗龍彦,小林英一ホールディングス,
201705021008,8,3,5,2013109095,牡4,57,江田照男,1:24.4,クビ,**,14-12,35.7,36.1,8,468,-2,,,,[東] 小桧山悟,中村勝彦,
201705021008,9,2,3,2011104111,牡6,57,北村友一,1:24.5,1/2,**,9-10,36.0,72.5,11,534,0,,,,[西] 音無秀孝,金子真人ホールディングス,
201705021008,10,7,13,2011101394,牡6,57,吉田豊,1:24.7,1.1/4,**,11-12,36.1,129.8,12,470,-4,,,,[東] 土田稔,岡浩二,
201705021008,11,4,6,2012106226,牡5,57,柴田善臣,1:25.1,2.1/2,**,5-5,37.5,18.1,5,496,0,,,,[東] 田村康仁,ラ・メール,
201705021008,12,2,2,2011105816,セ6,57,石川裕紀,1:25.3,1.1/4,**,5-5,37.6,188.9,13,464,-2,,,,[東] 鈴木伸尋,岡田壮史,
201705021008,13,6,11,2013109002,牡4,57,武士沢友,1:25.7,2.1/2,**,11-10,37.2,232.5,14,464,0,,,,[東] 清水英克,関駿也,
201705021008,14,1,1,2013101531,セ4,57,北村宏司,1:25.7,クビ,**,1-1,39.3,27.9,7,502,-16,,,,[東] 尾形和幸,猪熊広次,
201705021008,除,5,8,2012100412,牡5,57,松岡正海,,,**,,,---,,502,+2,,,,[東] 高市圭二,荒木誠,
201705021009,1,7,12,2011106377,牡6,57,Ｍ．デム,1:46.2,,**,14-14-14,33.0,6.4,3,468,0,,,,[西] 角居勝彦,猪熊広次,1,531.5
201705021009,2,3,3,2013105807,牡4,57,蛯名正義,1:46.2,クビ,**,6-8-8,33.6,12.0,4,456,0,,,,[東] 鹿戸雄一,吉野英子,609.0
201705021009,3,8,13,2011103229,牡6,57,田中勝春,1:46.3,クビ,**,13-11-10,33.6,60.3,10,484,-4,,,,[東] 伊藤大士,宮原廣伸,384.5
201705021009,4,1,1,2012104552,セ5,57,ルメール,1:46.3,クビ,**,6-4-3,34.0,2.9,2,482,-6,,,,[東] 藤沢和雄,キャロットファーム,230.0
201705021009,5,5,7,2013105535,牡4,57,戸崎圭太,1:46.4,1/2,**,9-8-10,33.7,2.5,1,472,-2,,,,[東] 国枝栄,里見治,150.0
201705021009,6,4,6,2012103129,牡5,57,柴田大知,1:46.6,1.1/4,**,2-2-2,34.5,14.1,5,484,+2,,,,[東] 和田雄二,ビッグレッドファーム,
201705021009,7,3,4,2012101246,牡5,57,北村宏司,1:46.8,1.1/4,**,10-13-12,33.9,94.9,12,474,+8,,,,[東] 宗像義忠,西城公雄,
201705021009,8,7,11,2012103796,牡5,57,武豊,1:47.0,1.1/2,**,3-7-6,34.5,26.6,8,540,-4,,,,[東] 小島太,西川恭子,
201705021009,9,6,10,2013104933,牡4,57,的場勇人,1:47.0,クビ,**,3-4-6,34.5,77.7,11,478,-18,,,,[東] 的場均,杉浦和也,
201705021009,10,5,8,2012100055,牡5,57,石川裕紀,1:47.2,1.1/4,**,10-11-13,34.2,160.3,13,458,-6,,,,[東] 相沢郁,石瀬浩三,
201705021009,11,8,14,2013105343,牡4,57,大野拓弥,1:47.2,クビ,**,6-2-3,34.9,14.9,6,478,0,,,,[東] 新開幸一,外池榮一郎,
201705021009,12,6,9,2011105155,牡6,57,武士沢友,1:47.3,1/2,**,5-4-3,34.9,24.5,7,482,+6,,,,[東] 高市圭二,伊坂重憲,
201705021009,13,4,5,2011105458,牡6,57,松岡正海,1:47.4,1/2,**,1-1-1,35.4,41.6,9,528,+6,,,,[東] 堀井雅広,藤田在子,
201705021009,14,2,2,2010101988,牡7,57,菅原隆一,1:47.7,1.3/4,**,10-8-8,35.1,398.0,14,466,-6,,,,[東] 柴田政人,田頭勇貴,
201705021010,1,6,12,2012103224,牝5,53,江田照男,1:20.6,,**,1-1,34.0,32.9,11,472,-2,,,,[東] 中野栄治,芳賀克也,1,859.2
201705021010,2,7,14,2012101374,牝5,53,戸崎圭太,1:20.6,ハナ,**,7-7,33.3,5.6,3,452,-4,,,,[西] 藤原英昭,下河邉行雄,741.2
201705021010,3,8,18,2013100332,牡4,55,岩田康誠,1:20.6,ハナ,**,7-5,33.5,13.3,6,460,-6,,,,[東] 上原博之,国本哲秀,465.6
201705021010,4,4,7,2013100569,牡4,56,Ｍ．デム,1:20.7,1/2,**,17-17,32.7,3.5,1,492,+4,,,,[東] 伊藤圭三,Ｈ．Ｈ．シェイク・モハメド,270.0
201705021010,5,7,15,2013101932,牝4,53,柴田大知,1:20.7,クビ,**,12-12,33.1,15.3,7,416,+2,,,,[東] 相沢郁,サラブレッドクラブ・ラフィアン,182.0
201705021010,6,7,13,2013103951,牝4,52,北村宏司,1:20.8,1/2,**,2-2,34.1,18.1,9,458,+4,,,,[東] 高橋裕,岡田牧雄,
201705021010,7,2,4,2012105574,牝5,52,吉田豊,1:20.8,アタマ,**,15-14,33.1,76.1,15,462,0,,,,[東] 小島太,松本好雄,
201705021010,8,5,9,2011103191,セ6,54,北村友一,1:20.9,クビ,**,14-15,33.1,75.8,14,464,-2,,,,[東] 伊藤大士,コウトミックレーシング,
201705021010,9,3,5,2012102308,牡5,55,横山典弘,1:21.0,1/2,**,3-3,34.1,16.2,8,454,+8,,,,[西] 昆貢,寺田千代乃,
201705021010,10,6,11,2009102554,牡8,54,蛯名正義,1:21.0,クビ,**,15-15,33.2,94.4,16,478,+4,,,,[東] 田中清隆,嶋田賢,
201705021010,11,3,6,2012104535,牝5,53,武豊,1:21.1,1/2,**,10-12,33.6,10.7,5,488,+10,,,,[東] 戸田博文,キャロットファーム,
201705021010,12,1,2,2008100889,セ9,54,大野拓弥,1:21.1,クビ,**,12-11,33.7,68.8,13,478,-4,,,,[東] 和田正道,井上基之,
201705021010,13,1,1,2012102477,牡5,55,和田竜二,1:21.2,クビ,**,18-17,33.2,10.2,4,510,-4,,,,[西] 清水久詞,脇山良之,
201705021010,14,8,16,2012104809,牡5,57.5,ルメール,1:21.2,クビ,**,10-7,33.9,5.0,2,524,+6,,,,[東] 萩原清,池谷誠一,
201705021010,15,2,3,2011102731,牝6,53,石川裕紀,1:21.5,2,**,5-7,34.2,185.3,17,450,-4,,,,[西] 高橋康之,鈴木康弘,
201705021010,16,4,8,2011101693,牝6,54,松岡正海,1:21.6,クビ,**,9-7,34.3,28.5,10,458,-6,,,,[東] 奥村武,西川賢,
201705021010,17,5,10,2011100018,牝6,52,田中勝春,1:21.6,クビ,**,5-5,34.5,59.8,12,474,-2,,,,[西] 矢作芳人,田所英子,
201705021010,18,8,17,2011101002,牝6,51,武藤雅,1:21.9,1.1/2,**,3-3,35.0,223.8,18,458,-14,,,,[東] 伊藤伸一,栗本博晴,
201705021011,1,1,2,2014105535,牝3,55,ルメール,2:24.1,,**,3-4-2-2,34.1,2.4,1,474,0,,,,[東] 藤沢和雄,社台レースホース,12,544.5
201705021011,2,1,1,2014102565,牝3,55,和田竜二,2:24.4,1.3/4,**,6-6-6-5,34.1,15.0,6,468,0,,,,[西] 鮫島一歩,キャピタル・システム,4,727.0
201705021011,3,8,16,2014106242,牝3,55,Ｍ．デム,2:24.8,2.1/2,**,13-13-13-12,33.9,4.8,2,476,+2,,,,[西] 友道康夫,近藤利一,2,863.5
201705021011,4,4,7,2014106191,牝3,55,岩田康誠,2:24.8,アタマ,**,15-15-15-12,33.9,27.6,9,478,+2,,,,[西] 橋田満,森田藤治,1,500.0
201705021011,5,7,14,2014106220,牝3,55,武豊,2:24.9,3/4,**,10-9-9-11,34.2,5.9,3,432,-4,,,,[西] 矢作芳人,キャロットファーム,1,000.0
201705021011,6,2,3,2014106151,牝3,55,戸崎圭太,2:25.0,クビ,**,1-1-1-1,35.0,11.4,5,448,-4,,,,[東] 木村哲也,サンデーレーシング,
201705021011,7,6,12,2014102424,牝3,55,大野拓弥,2:25.4,2.1/2,**,3-4-5-5,35.1,242.5,17,410,0,,,,[東] 加藤和宏,岡田牧雄,
201705021011,8,8,18,2014100591,牝3,55,蛯名正義,2:25.6,1.1/4,**,16-15-16-15,34.5,151.9,16,452,+14,,,,[西] 鮫島一歩,前田幸治,
201705021011,9,5,10,2014105627,牝3,55,北村宏司,2:25.6,クビ,**,10-11-9-8,35.0,26.9,8,444,+4,,,,[西] 角居勝彦,山本英俊,
201705021011,10,2,4,2014101898,牝3,55,四位洋文,2:25.7,1/2,**,2-2-2-3,35.6,51.3,11,508,+6,,,,[西] 昆貢,寺田千代乃,
201705021011,11,8,17,2014102161,牝3,55,田中勝春,2:25.8,1/2,**,6-6-6-8,35.3,88.9,14,454,-4,,,,[東] 小島太,Ｈ．Ｈ．シェイク・モハメド,
201705021011,12,3,5,2014106185,牝3,55,北村友一,2:26.0,1.1/2,**,6-11-9-12,35.1,76.9,13,490,-2,,,,[西] 池添学,吉田和美,
201705021011,13,7,13,2014105043,牝3,55,池添謙一,2:26.2,1.1/4,**,6-6-6-5,35.8,10.4,4,468,+2,,,,[西] 本田優,吉岡實,
201705021011,14,3,6,2014104031,牝3,55,柴山雄一,2:26.4,1.1/2,**,18-18-18-18,34.9,52.4,12,432,+4,,,,[西] 鮫島一歩,ＣＨＥＶＡＬＡＴＴＡＣＨＥ,
201705021011,15,6,11,2014103392,牝3,55,吉田豊,2:26.5,1/2,**,16-17-16-15,35.3,111.9,15,454,-6,,,,[西] 高橋義忠,東京ホースレーシング,
201705021011,16,4,8,2014106155,牝3,55,松岡正海,2:26.7,1.1/4,**,10-9-9-8,36.1,25.9,7,474,-6,,,,[東] 奥村武,小笹芳央,
201705021011,17,5,9,2014106144,牝3,55,内田博幸,2:26.8,1/2,**,14-13-13-15,35.7,251.6,18,432,-6,,,,[西] 松下武士,キャロットファーム,
201705021011,18,7,15,2014104351,牝3,55,横山典弘,2:27.9,7,**,3-2-2-3,37.8,43.4,10,448,0,,,,[西] 池添兼雄,山田博康,
201705021012,1,4,4,2009103516,セ8,57,吉田豊,2:10.8,,**,8-8-8-6,36.8,23.1,8,452,-2,,,,[西] 村山明,永井商事,1,843.8
201705021012,2,8,10,2013101969,牝4,55,横山典弘,2:10.8,アタマ,**,2-2-3-3,37.2,5.5,4,470,-4,,,,[東] 矢野英一,芳川貴行,736.8
201705021012,3,7,7,2012102157,牡5,57,Ｍ．デム,2:11.0,1,**,4-4-6-6,37.0,4.1,2,442,+2,,,,[西] 福島信晴,小林昌志,463.4
201705021012,4,6,6,2012104466,牡5,57,田中勝春,2:11.7,4,**,7-5-4-4,37.9,17.3,7,522,-4,,,,[東] 小島茂之,丸山担,270.0
201705021012,5,7,8,2013104884,牡4,57,柴田大知,2:11.7,クビ,**,9-10-10-10,37.4,5.1,3,486,0,,,,[東] 畠山吉宏,サラブレッドクラブ・ラフィアン,182.0
201705021012,6,1,1,2012101970,牡5,57,戸崎圭太,2:11.8,1/2,**,4-5-8-9,37.6,36.9,10,508,0,,,,[東] 小桧山悟,本杉芳郎,
201705021012,7,5,5,2012100555,牡5,57,内田博幸,2:12.0,1,**,3-3-4-6,38.1,3.4,1,508,-4,,,,[西] 飯田雄三,ウイン,
201705021012,8,3,3,2012104290,牡5,57,蛯名正義,2:12.0,クビ,**,1-1-2-1,38.7,12.6,6,474,+2,,,,[東] 久保田貴,中西健,
201705021012,9,2,2,2011104471,牡6,57,江田照男,2:12.0,アタマ,**,6-5-6-4,38.2,36.6,9,478,+4,,,,[東] 古賀慎明,グリーンファーム,
201705021012,10,8,9,2011104676,牡6,57,ルメール,2:12.4,2.1/2,**,9-8-1-2,39.1,8.7,5,514,+2,,,,[西] 笹田和秀,協和牧場,
201705021101,1,4,8,2014101763,牝3,54,石川裕紀,1:37.6,,**,2-2,36.8,19.5,6,496,0,,,,[東] 鈴木伸尋,吉冨学,500.0
201705021101,2,2,4,2014109007,牝3,52,木幡初也,1:37.6,クビ,**,8-9,36.1,29.9,9,434,0,,,,[東] 高市圭二,栗本博晴,200.0
201705021101,3,1,2,2014103600,牝3,54,柴田大知,1:37.7,クビ,**,5-5,36.7,5.7,2,484,0,,,,[東] 牧光二,岡田牧雄,130.0
201705021101,4,7,13,2014101387,牝3,54,石橋脩,1:37.7,アタマ,**,7-7,36.6,1.7,1,470,-6,,,,[東] 斎藤誠,杉山忠国,75.0
201705021101,5,7,14,2014102250,牝3,54,内田博幸,1:37.9,1.1/4,**,2-2,37.2,14.1,5,472,+10,,,,[東] 菊川正達,ディアレストクラブ,50.0
201705021101,6,8,16,2014103809,牝3,54,松岡正海,1:38.0,1/2,**,10-10,36.3,11.6,4,458,+10,,,,[東] 奥平雅士,田中昇,
201705021101,7,3,5,2014100193,牝3,51,武藤雅,1:38.0,ハナ,**,8-8,36.7,52.0,11,434,+8,,,,[東] 水野貴広,大澤繁昌,
201705021101,8,8,15,2014109122,牝3,54,柴山雄一,1:38.3,2,**,4-4,37.4,8.4,3,490,0,,,,[東] 清水英克,吉川朋宏,
201705021101,9,6,11,2014100938,牝3,54,津村明秀,1:38.4,1/2,**,13-12,36.3,24.3,8,464,+4,,,,[東] 松山将樹,堀江貞幸,
201705021101,10,1,1,2014102374,牝3,54,柴田善臣,1:38.5,1/2,**,10-10,36.9,147.2,13,424,-4,,,,[東] 伊藤伸一,田中晴夫,
201705021101,11,6,12,2014105488,牝3,54,岩田康誠,1:38.7,1,**,16-16,35.9,19.7,7,444,-8,,,,[東] 新開幸一,外池榮一郎,
201705021101,12,5,9,2014100536,牝3,54,丸田恭介,1:39.8,7,**,5-5,38.8,51.1,10,434,0,,,,[東] 竹内正洋,由井健太郎,
201705021101,13,3,6,2014100089,牝3,52,荻野極,1:40.2,2.1/2,**,1-1,39.5,162.1,14,462,+5,,,,[東] 浅野洋一,石井義孝,
201705021101,14,5,10,2014102749,牝3,51,野中悠太,1:40.9,4,**,13-14,38.4,129.2,12,466,-14,,,,[東] 加藤和宏,松岡正二,
201705021101,15,4,7,2014104556,牝3,51,菊沢一樹,1:40.9,クビ,**,12-13,38.6,239.1,16,450,0,,,,[東] 田中清隆,東豊物産,
201705021101,16,2,3,2014100912,牝3,54,田中勝春,1:41.4,3,**,15-14,38.8,236.1,15,424,-2,,,,[東] 堀井雅広,吉田好雄,
201705021102,1,5,10,2014102828,牝3,54,戸崎圭太,1:18.3,,**,6-5,37.0,1.9,1,440,+4,,,,[東] 谷原義明,平岡茂樹,500.0
201705021102,2,7,13,2014100670,牝3,54,田中勝春,1:18.5,1.1/2,**,9-8,36.9,54.7,11,412,-6,,,,[東] 尾関知人,ローレルレーシング,200.0
201705021102,3,4,8,2014100264,牝3,54,柴山雄一,1:18.5,ハナ,**,8-7,37.1,10.0,5,430,0,,,,[東] 浅野洋一,鹽田久義,130.0
201705021102,4,8,16,2014102481,牝3,51,野中悠太,1:18.5,ハナ,**,4-5,37.2,20.2,7,412,0,,,,[東] 竹内正洋,冨樫賢二,75.0
201705021102,5,3,6,2014103436,牝3,54,蛯名正義,1:18.6,クビ,**,4-3,37.6,33.9,8,420,+8,,,,[東] 金成貴史,日進牧場,50.0
201705021102,6,1,1,2014100057,牡3,56,吉田豊,1:18.7,3/4,**,1-1,38.0,70.1,12,468,+2,,,,[東] 高橋裕,森達郎,
201705021102,7,2,4,2014109100,牡3,56,嘉藤貴行,1:18.8,1/2,**,11-12,37.0,5.7,2,474,+2,,,,[東] 岩戸孝樹,千明牧場,
201705021102,8,6,11,2014101126,牡3,54,井上敏樹,1:19.0,1.1/2,**,11-12,37.2,9.6,4,470,-2,,,,[東] 高木登,北所直人,
201705021102,9,5,9,2014103939,牡3,56,大野拓弥,1:19.2,1,**,14-14,37.0,41.5,9,494,-6,,,,[東] 和田雄二,栗坂崇,
201705021102,10,1,2,2014104012,牝3,51,菊沢一樹,1:19.7,3,**,15-14,37.5,271.1,16,414,-2,,,,[東] 小笠倫弘,丸山担,
201705021102,11,7,14,2014105491,牝3,51,横山武史,1:19.9,1.1/4,**,11-8,38.3,54.5,10,452,-8,,,,[東] 小笠倫弘,グリーンファーム,
201705021102,12,8,15,2014105919,牝3,54,北村宏司,1:20.1,1.1/4,**,3-3,39.1,8.2,3,472,+12,,,,[東] 菊沢隆徳,シルクレーシング,
201705021102,13,2,3,2014102554,牝3,52,荻野極,1:20.2,1/2,**,6-8,38.5,229.4,15,404,-8,,,,[東] 高橋文雅,猪苗代勇,
201705021102,14,3,5,2014102740,牡3,56,丹内祐次,1:20.4,1.1/4,**,9-8,38.8,16.7,6,462,-2,,,,[東] 尾形和幸,古賀慎一,
201705021102,15,6,12,2014105587,牝3,54,岩田康誠,1:21.8,9,**,2-2,40.9,100.0,13,460,-6,,,,[東] 小島太,西川恭子,
201705021102,16,4,7,2014101794,牝3,54,松岡正海,1:23.1,8,**,16-16,39.7,174.4,14,462,0,,,,[東] 杉浦宏昭,堀口晴男,
201705021103,1,1,1,2014110011,牡3,56,ルメール,1:35.8,,**,2-2,37.0,2.5,1,524,-2,,,,[東] 堀宣行,吉田千津,500.0
201705021103,2,7,14,2014110045,牡3,56,岩田康誠,1:36.9,7,**,8-8,36.8,11.7,5,464,-4,,,,[東] 鹿戸雄一,里見治,200.0
201705021103,3,3,6,2014104195,牡3,53,野中悠太,1:37.1,1.1/4,**,10-8,37.0,3.2,2,474,+2,,,,[東] 小西一男,ホースアディクト,130.0
201705021103,4,2,3,2014103075,牡3,56,石川裕紀,1:37.4,1.3/4,**,8-8,37.3,41.1,9,464,-6,,,,[東] 相沢郁,平口信行,62.5
201705021103,4,7,13,2014100789,牡3,56,戸崎圭太,1:37.4,同着,**,6-6,37.4,6.1,3,446,-2,,,,[東] 小桧山悟,中村勝彦,62.5
201705021103,6,4,7,2014110051,牡3,54,荻野極,1:37.5,1/2,**,1-1,39.1,19.6,6,524,-14,,,,[東] 国枝栄,ノルマンディーサラブレッドレーシング,
201705021103,7,4,8,2014100298,牝3,54,吉田隼人,1:37.8,1.3/4,**,4-3,38.5,30.9,8,478,+2,,,,[東] 田中剛,吉田照哉,
201705021103,8,1,2,2014101716,牝3,54,岩部純二,1:37.8,クビ,**,14-15,36.8,20.1,7,478,-2,,,,[東] 萱野浩二,島川隆哉,
201705021103,9,5,10,2014100148,牡3,53,藤田菜七,1:38.5,4,**,13-13,37.8,123.3,12,458,-12,,,,[東] 小島茂之,藤田孟司,
201705021103,10,2,4,2014106437,牡3,56,柴田善臣,1:38.7,1.1/4,**,5-5,38.9,11.2,4,448,-6,,,,[東] 杉浦宏昭,中村徳也,
201705021103,11,3,5,2014103375,牝3,54,原田和真,1:39.3,3.1/2,**,3-3,40.0,134.2,13,468,+14,,,,[東] 栗田博憲,辻牧場,
201705021103,12,5,9,2014102400,牡3,54,木幡初也,1:39.7,2.1/2,**,11-11,39.3,338.9,15,462,-4,,,,[東] 石栗龍彦,竹園正繼,
201705021103,13,6,11,2014106321,牡3,56,西田雄一,1:40.4,4,**,16-16,37.7,397.7,16,498,-4,,,,[東] 柴田政人,岡田勇,
201705021103,14,8,16,2014104783,牡3,56,大野拓弥,1:40.7,2,**,11-11,40.3,51.7,10,492,-8,,,,[東] 金成貴史,了徳寺健二,
201705021103,15,8,15,2014100026,牡3,56,石橋脩,1:40.8,クビ,**,15-14,40.0,73.7,11,486,0,,,,[東] 斎藤誠,林正道,
201705021103,16,6,12,2014103332,牡3,53,武藤雅,1:41.2,2.1/2,**,6-6,41.3,310.9,14,470,+8,,,,[東] 松山将樹,増山武志,
201705021104,1,8,18,2014103493,牡3,53,武藤雅,1:34.5,,**,10-8,34.1,7.4,5,496,-8,,,,[東] 中野栄治,浅川皓司,500.0
201705021104,2,4,8,2014101715,牡3,56,内田博幸,1:34.7,1.1/4,**,10-11,34.2,2.2,1,480,0,,,,[東] 古賀慎明,島川隆哉,200.0
201705021104,3,2,4,2014102825,牡3,56,大野拓弥,1:34.9,1.1/4,**,8-8,34.6,6.3,3,444,+2,,,,[東] 新開幸一,櫻井正,130.0
201705021104,4,1,2,2014106111,牝3,54,ルメール,1:35.2,1.3/4,**,13-12,34.5,4.7,2,424,0,,,,[東] 小島茂之,シルクレーシング,75.0
201705021104,5,8,17,2014100702,牡3,56,柴田大知,1:35.5,2,**,8-8,35.2,6.4,4,444,+4,,,,[東] 高橋祥泰,ビッグレッドファーム,50.0
201705021104,6,7,13,2014100050,牡3,56,吉田豊,1:35.6,3/4,**,1-1,35.9,18.2,6,488,+12,,,,[東] 高橋裕,小紫嘉之,
201705021104,7,6,11,2014104302,セ3,56,江田照男,1:35.7,3/4,**,6-5,35.6,265.6,14,428,0,,,,[東] 栗田博憲,山田弘,
201705021104,8,2,3,2014102350,牝3,51,藤田菜七,1:36.0,1.3/4,**,14-13,35.0,92.9,10,412,-4,,,,[東] 根本康広,福田光博,
201705021104,9,4,7,2014101906,牝3,54,小島太一,1:36.5,3,**,6-7,36.3,59.7,7,458,+2,,,,[東] 小島太,相馬勇,
201705021104,10,7,14,2014105755,牝3,54,柴山雄一,1:36.8,2,**,2-2,37.0,91.5,9,438,-2,,,,[東] 和田正一,社台レースホース,
201705021104,11,8,16,2014100812,牡3,56,丹内祐次,1:36.9,クビ,**,2-3,37.0,67.2,8,452,+14,,,,[東] 清水英克,ヒダカ・ブリーダーズ・ユニオン,
